name comment
Funeral 因為太熟悉女主本人所以看到海報的時候一直出戲直到今天進戲院看電影欸還不錯唷白擔心了這部片不能以鬼片這點來看劇情這部真的是母女親情家人情感代入會非常感人最後真的哭了第一次演電影就演這麼刺激的片也是神了劇情中很多小細節真的是生活中常常有的對那個會不舒服的我有刻畫到心坎最後納豆真的演很好
Funeral 電影很精彩值得一看素顏上陣演技顏值都很在線啊還有主題曲也太好聽了吧有時間會再去看一遍
Funeral 整場驚嚇滿點故事線也不錯很適合去看
Funeral 初階入門鬼片劇情反轉感人全員演技在線特別誇一下第一次演電影的哭戲情感渲染力分值得二刷看細節
Funeral 緊張刺激刺激緊張值得一看的國片
Funeral 素顏上陣值得讚許可怕又感人
Funeral 是一部溫馨的鬼片如果期待被嚇破膽的人可能會有點小小失望但整部電影特效做得不錯的演技大致也都在線最後劇情有反轉並且串起前面的鋪陳總而言之不會讓人出戲但不解的事情是最後最後的一幕
Funeral 萱萱好棒啊第一次演鬼電還是很精彩的也為戲付出很多納豆的表演也很贊推薦大家可以去戲院觀看這部電影
Funeral 支持希望票房大卖继续拍电影带给大家更多好作品啊
Funeral 雖說是部恐怖片但仍然能感受到親情的鏈接劇情設置不錯的演技很好妝容也十分到位完全於原本的她不同了
Funeral 一部光聽聲音也驚悚的電影電影恐怖呈現的方式卻是涵蓋在家人的默默暗中呵護劇情中而格外跳脫了傳統的悲哀
Funeral 喜歡導演的運鏡跟拍攝手法音效也很到位被的演技驚艷推個
Funeral 的演技很驚喜影片很驚嚇超出預料
Funeral 很精彩且驚嚇不間斷但真實探討親情之間的情感也會偷偷流淚演員戲感也非常好尤其納豆的神情進戲院去看吧
Funeral 非常好看啊第一次看鬼片沒有後遺症果然愛要及時善待家人哦演的很棒以涵演技越來越厲害納豆真讓我驚艷祝早日康復喔
Funeral 不太一樣的鬼片大家的演技都蠻不錯
Funeral 有劇情的鬼片加上電影院的音效嚇得我皮皮挫其中最吃驚的是會騎摩托車
Funeral 雖然結局不完美但整體而言還不錯看音效也滿震撼的嚇的我不要不要的
Funeral 台灣鬼片越來越有水準不但有令人發毛的代入感還有觸動人心的親情羈絆以及出人意表的轉折劇情肯定有不足的地方但我覺得瑕不掩瑜是很值得進電影院看的電影
Funeral 看到的首演鬼片看出有些生澀但用情至深值得鼓勵雖然我也不是很敢看鬼片看完這部夜裡回家還是會有戚戚焉納豆哥不愧是老江湖沒想到這麼能演演技自然希望看到他趕快復出
Funeral 劇情轉折好棒也很感人音效營造的效果也很到位適合近劇院感受整體的氛圍
Funeral 看過鬼片這部最好看快進電影院試試你的膽量
Funeral 很恐怖被嚇了好幾次一定要到戲院去觀看
Funeral 演技超好的值得一看而且非常的感人
Funeral 內容豐厚夾雜很多情感的恐怖片不單單只是用來嚇人的鬼而已
Funeral 看完雖然驚嚇點不多但整部片營造的非常壓迫讓人沉浸在恐怖氛圍以及劇情的沈重感揪心程度難忘懷看預告片時有被靈堂場景吸引進電影院大螢幕看壯觀程度整個大加分
Funeral 滿好看的沒有特別喜歡看恐怖片的人也很可以接受很適合親朋好友一起去電影院看
Funeral 演員很可以重點這音效真的太嚇人了
Funeral 有精彩劇情及恐怖驚悚兼具的好片大推耶
Funeral 值得到電影院看的一部電影
Funeral 內容很深很值得思考目前看了兩次第一次看的時候有些地方還沒完全看懂第二次看的時候就了解劇情的設計很棒
Funeral 演員演技很到位劇情出乎預料值得到電影院看的一部電影
Funeral 好看這部明明就比咒好看多了
Funeral 好可怕好溫馨好好看好可怕好溫馨好好看好可怕好溫馨好好看
Funeral 跟納豆的演技都令人驚艷尤其最後劇情反轉有點出乎意料不劇透太多但值得進場一看
Funeral 節奏很好反轉有爆點演員也表現的很好很讚耶
Funeral 恐怖片中有溫馨的劇情納豆演技也出乎預料很傳神這部片不是那種會讓你嚇到半死的恐怖片但是看完之後回想起來有很多值得回味的寓意
Funeral 我看第一場驚嚇第二場溫情看到哭超級好看超推的一部片
Funeral 演技人氣拍攝手法劇情轉折都令人激賞值得好幾刷的好電影
Funeral 沒有大家想像中的不好看耶這是難得劇情的鬼片我看到最後居然因爲親情落淚了
Funeral 絕對做惡夢刺激爆配樂也很煩帶入感太嚴重了啦
Funeral 超級好看讓我會感動的鬼片看得出來劇組同仁很用心了希望大賣
Funeral 頭七才像是一部好的電影有劇情有驚嚇有反轉演技全都在線尤其納豆不知道以後還沒有機會看到納豆的演出
Funeral 頭七劇情比咒好看多了而且很恐怖真的被嚇死了反而我覺得咒不是恐怖片只有血腥而已頭七好看多了
Funeral 沒想到鬼片也會有讓我感動的地方尤其是最後離別的時候滿意外的好看推
Funeral 看到哭的鬼片貼近生活劇情內容很豐富演員的演技也好讚恐怖又不失溫情
Funeral 我看到哭真的很好看的鬼片和納豆的演技真的太棒了沒看過的人一定要去看頭七
Funeral 演技超好令人為之一亮劇情也很緊湊讓人不會想睡覺不只恐怖也很溫馨結局更令人出乎意料希望以後有更多作品大推的一套恐怖片但需要動點腦去思考不然會不知道劇情在講什麼一堆不動腦的人在亂評價真可笑
Funeral 可能咒的比較性太高了頭七整個溫馨到不行但納豆演的還不錯感覺也蠻用心的可是恐怖氣氛就是少了點中規中矩吧
Funeral 喜歡或的人會很愛她這次當女主戲飆好飆滿本人非粉絲不過有被她這部表現驚艷到
Funeral 我第一次看鬼片覺得很不錯了尤其是的演技比我預期的好雖然前面有點小無趣但後面看很棒總結還是很值得看的一部片
Funeral 不會像平常多數鬼片那種從頭到尾就想要刻意給你嚇一下而且劇情給人感覺很真像生活中遇到的情景它是那種循序漸進的恐怖方式也很喜歡女主角的演繹
Funeral 首挑大樑演技令人為之一亮納豆這次也有突破結局有出乎意料之外很好看希望以後有更多作品
Funeral 懸疑親情看明星知名度高卻完全不會出戲的好片算是近年來很喜歡的國片
Funeral 驚悚氣氛拿捏的很好劇情後半轉折很精彩
Funeral 雖說是恐怖片但其實更多推理懸疑的成份在裡面最後還有講親情很耐人尋味的一部恐怖國片
Funeral 好好看畫面和劇情都表現很好覺得值得進去電影院看
Funeral 納豆沒話說一如以往高水準演技電影也很好看希望他早日康復
Funeral 看到推薦去看的果然九妹推薦必屬佳作
Funeral 看完鬼片竟然會哭是正常的嗎哈哈哈不過不是被嚇哭是劇情最後有點感人讓我反省起不孝的自己
Funeral 為了納豆去的哈哈哈哈哈他又突破自己了就先不劇透太多蠻值得一看的國片
Funeral 我還沒看我下禮拜才要去看不過我先評五顆因為高宇蓁有演我才評五顆她以前演三立都演女主角很美演技超好這次很期待她跟那位歌星演姐妹
Funeral 本身本來就很愛看恐怖片了去看之前期待沒很高以為就是打著明星牌套一些鬼片老梗沒想到劇情在經典的恐怖片套路中又變出許多沒想到的發展給推
Funeral 第一次演鬼片表現不俗裡面表現最好的是納豆果然是得過金馬獎的男演員是本片最大亮點預告片一直以因為阿公往生回家奔喪為故事宣傳果然道片尾劇情大逆轉就鬼片的發展而言有新梗有創意警世意味濃厚鬼片就是要有新梗這部片算是做到了吳以涵的表現也很棒好看
"Leslie Cheung Film Festival" 今天到台北光點看了英雄本色之前都沒看過第一次就是在大銀幕上看真是太棒了
"Boiling Point" 在餐廳工作過的人們看了一定都很有共鳴的一部電影內外場的無法相互理解外場遇到奧客內場因食材問題而希望外場今日推什麼菜品等等彷彿只要待上一日便能看盡人生百態想給能在餐飲業待著的人們由於使用一鏡到底的拍攝先前的準備工作肯定相當巨大有任何差錯都必須重新來過在這裡我想對每一位工作人員說聲辛苦了不僅片中餐廳內外場緊繃實際的電影製作方與演員們的緊繃更是難以想象成就了這部各方面都相當貼近現實的實驗性電影我當初就是看到一鏡到底的噱頭產生了好奇加上觀眾普遍給出好評而讓我決定去看這部電影由於我曾在餐飲業待過很短暫的時間所以對於片中的描寫很有感觸像我這麼短期的人都很有感覺了更何況是長期或是正在餐飲業打拼的從業人員感受一定更深劇本與拍攝都讓人佩服這類實驗性質的電影很特別很新穎以後應該還會出現更多令人相當期待
Ambulance 還不錯只是真的有點開太久了
Ambulance 現在好萊塢大片都是科幻片和英雄片充斥難得有這麼硬核的動作片腎上腺素分泌不停值得進戲院
Ambulance 改編自年的丹麥同名電影由變形金剛導演素有爆炸之王名號的麥可貝執導片中當然會有一些爆破場景汽車追逐也佔了大半的時間算是名符其實的動作爽片男主由曾演出斷背山及蜘蛛人中魔法師的傑克葛倫霍及另一黑人男星主演互動精彩女主由曾演出玩命關頭的艾沙主演表現稱職不只是綠葉角色頗有女中豪傑的氣勢劇情緊湊精彩除了片中醫療救護的情節稍有跨大算是高潮迭起几無冷場除了動作爽片片中也融入一些感人的人性橋段增加了不少可看性本片也是導演執導以來爛蕃茄網站評分最高的前二名結局依然邪不勝正但卻是不落俗套大成本有卡司有劇情好萊塢的誠意之作算是近期不錯看的犯罪動作娛樂片
Ambulance 好看從我就是喜歡麥可貝執導的這種片整場豪無冷場結局也蠻感人的
Ambulance 好看有點類似玩命關頭但鏡頭的拍攝稍微晃動有點大剛開始有點不習慣劇情走向跟追逐戲碼還不錯
Ambulance 很多地方都很不合理三顆星給正妹女主角還有最後下車的那一幕氣氛營造的蠻緊張
Ambulance 整體來說是好看的電影劇情也有轉折值得一看
Ambulance 不愧是麥肯貝品質保證簡單的警匪槍戰拍出不同的質感劇情緊湊爆破場面效果十足主角詮釋到位值得一看
Ambulance 緊張刺激算是近期很不錯的爽片
Ambulance 沒冷場的飛車追逐跟空拍新境界看完就知道普丁打烏克蘭為什麼會輸了
Ambulance 對自身職業的投入充斥整部片無論是各行各業不忘初衷
Ambulance 配樂很強分鐘後開始緊張穿插一些小幽默結局算圓滿替那個菜鳥警察一路折騰太可憐了
Ambulance 好看值得去看情緒一直很高漲而且親情方面也很感人
Ambulance 很不錯女主角很漂亮比國片好看太多了
Ambulance 剛剛看完這部電影是好看的並沒有冷場想睡有許多片段讓人會想笑以為是搞笑警匪片最後片尾挺感人的
Ambulance 我覺得還蠻好看的大家可以去戲院感受一下
Ambulance 女主角的顏值就先給分了劇情安排緊湊精彩我給分
Ambulance 劫命救護真的真的真的要說三次超好看整個拍攝手法真的很棒只差車子沒變型而已真的以為在看變型金鋼整部戲從頭到尾絕無冷場真的超刺激還有感人片段真的很讚還沒看過的可以去看看
Ambulance 覺得是近期以來唯一看電影沒有看到睡著的一部片了不懂為什麼幾乎每部電影都會有人嫌影片拍起來很晃會頭暈
Ambulance 還算不錯導演經典的史上最慢警車追逐戰
Ambulance 整體很不錯預告裡看到的橋段很平均麥可貝的槍戰飛車爆破都沒少還多了點人性善惡的省思週末的夜晚可以在看部爽片之餘還能思考一下這世界並沒有像小時侯書本父母師長所形容的那麼兩級那麼絕對是部有點內涵的商業片
Ambulance 劇情緊湊又動人比想像中的好看推薦大家去看看
Ambulance 一路無冷場救人者得被救大家可去看
Ambulance 劇情薄弱但不得不說導演功力太厲害越看越好看有點意外
Ambulance 本片內容精彩可期非常好看很有深度壞人的下場是非常可怕的壞路千萬別走不但犧牲了自己還死路一條看了很有感覺的電影精彩指數五顆星
Ambulance 極力推薦本週末超強電影劫命救護本應只是場單純的搶劫片但沒想到到最後弟妹我看到哭非常刺激氣呵成的佳片向你推薦
Ambulance 我第一次寫短評因為這部片太緊張太刺激了女主角正翻男主角竟然是搶匪這部片有點像是捍衛戰警版劇情雖然都是車道追逐但劇情鋪陳感人吊打目前一堆院線片清明連假不知道做什麼看這部就對了
